run,alignments_in_new_total,alignments_in_old_total,average_end_difference,average_start_difference,average_start_or_end_difference,combined_in_new,end_did_not_change,ends_earlier_in_new,ends_later_in_new,evaluated_alignments_in_new,evaluated_alignments_in_old,max_end_difference,max_start_difference,median_end_difference,median_start_difference,min_end_difference,min_start_difference,not_in_new,not_in_new_plus_not_in_old,not_in_old,split_in_new,start_did_not_change,start_or_end_did_not_change,starts_earlier_in_new,starts_later_in_new,score
2_30_300_20_float,7155,1657,101.22028985507248,-2.9391304347826086,52.07971014492754,0,261,71,358,698,345,1372,629,2.0,-1.0,-473,-270,0,790,790,73,2,263,567,121,51510.0
4_30_700_12_nonfl,6800,1657,145.2274052478134,-44.690962099125365,94.95918367346937,2,106,163,417,857,345,1346,653,15.5,-1.5,-475,-948,0,812,812,99,71,177,526,89,51515.0
2_60_500_12_nonfl,7020,1657,130.80149253731344,-25.695522388059697,78.24850746268658,2,109,169,392,750,345,1361,959,6.5,-1.0,-475,-948,0,796,796,80,64,173,504,102,51525.0
10_50_700_12_float,6779,1657,180.0663716814159,-33.395280235988196,106.73082595870207,2,199,49,430,891,345,1302,676,32.0,-1.0,-730,-948,0,755,755,119,2,201,579,97,51910.0
6_50_300_12_float,6831,1657,187.31617647058826,-13.544117647058822,100.43014705882351,0,199,47,434,864,345,1366,454,35.0,-1.0,-360,-679,0,732,732,120,1,200,581,98,51930.0
2_30_700_20_float,7233,1657,87.49416909620993,-21.714285714285715,54.60422740524781,2,271,65,350,682,345,1274,460,2.0,-1.0,-467,-948,0,809,809,62,3,274,579,104,51970.0
6_70_500_12_float,7081,1657,173.6182634730539,-19.34131736526946,96.47979041916169,2,207,53,408,829,345,1366,962,25.0,-1.0,-730,-948,0,794,794,109,2,209,559,107,53590.0
8_30_100_20_float,7213,1657,180.8144927536232,20.084057971014488,100.44927536231884,0,209,62,419,782,345,1628,672,23.0,-1.0,-502,-112,0,748,748,125,2,211,538,150,53950.0
4_60_300_12_float,7140,1657,179.8973214285714,-9.105654761904765,94.50148809523807,0,207,49,416,827,345,1366,962,27.0,-1.0,-319,-679,0,760,760,112,1,208,567,104,54160.0
2_40_100_12_float,6942,1657,226.10058309037902,5.313411078717201,115.70699708454809,0,180,41,465,911,345,1405,523,50.0,-1.0,-467,-114,0,732,732,153,1,181,573,112,54320.0
6_30_100_20_float,7312,1657,180.8144927536232,20.084057971014488,100.44927536231884,0,209,62,419,786,345,1628,672,23.0,-1.0,-502,-112,0,759,759,125,2,211,538,150,55020.0
8_40_300_12_float,7135,1657,189.0843023255814,-13.921511627906975,101.5029069767442,0,195,51,442,901,345,1405,458,39.0,-1.0,-467,-679,0,779,779,126,1,196,584,103,55790.0
4_30_100_20_float,7390,1657,180.8144927536232,20.084057971014488,100.44927536231884,0,209,62,419,786,345,1628,672,23.0,-1.0,-502,-112,0,767,767,125,2,211,538,150,55800.0
8_50_500_12_float,7166,1657,182.3171091445428,-25.70206489675516,104.00958702064895,2,197,49,432,899,345,1366,454,33.0,-1.0,-730,-948,0,812,812,120,2,199,584,92,55970.0
8_60_700_12_float,7219,1657,175.79402985074623,-28.885074626865674,102.33955223880596,2,205,49,416,880,345,1295,962,27.5,-1.0,-730,-948,0,809,809,113,2,207,565,103,56015.0
2_30_100_20_float,7451,1657,180.8144927536232,20.084057971014488,100.44927536231884,0,209,62,419,787,345,1628,672,23.0,-1.0,-502,-112,0,774,774,125,2,211,538,150,56430.0
10_40_500_12_float,7177,1657,185.99707602339183,-26.86842105263158,106.43274853801172,2,193,51,440,925,345,1405,458,39.0,-1.0,-730,-948,0,812,812,127,2,195,585,97,56700.0
2_30_100_12_nonfl,7179,1657,205.94912790697674,-0.19040697674418605,103.06976744186045,0,94,130,464,945,345,1361,492,35.0,-1.0,-538,-120,0,837,837,140,77,171,499,112,57320.0
2_70_300_12_float,7639,1657,173.26567164179104,-7.7029850746268655,90.48432835820896,0,209,53,408,806,345,1366,962,22.5,-1.0,-499,-679,0,865,865,106,1,210,558,111,58685.0
2_50_500_12_nonfl,7682,1657,134.08579881656806,-29.75887573964497,81.92233727810651,2,107,167,402,806,345,1361,636,8.5,-1.0,-475,-948,0,903,903,86,67,174,516,93,59275.0
2_70_700_12_nonfl,7853,1657,123.14970059880241,-37.80988023952096,80.47979041916167,2,109,176,383,764,345,1295,959,4.0,-1.0,-495,-948,0,890,890,74,62,171,503,103,60140.0
6_60_500_12_float,7644,1657,179.05671641791042,-20.713432835820893,99.88507462686569,2,205,49,416,886,345,1366,962,28.0,-1.0,-730,-948,0,871,871,113,2,207,568,100,60390.0
10_40_700_12_float,7650,1657,184.73245614035088,-35.59795321637427,110.16520467836256,2,193,50,441,954,345,1405,676,39.0,-1.0,-730,-948,0,873,873,128,2,195,584,98,62010.0
8_50_700_12_float,7918,1657,180.0663716814159,-33.395280235988196,106.73082595870207,2,199,49,430,944,345,1302,676,32.0,-1.0,-730,-948,0,916,916,119,2,201,579,97,64360.0
6_40_300_12_float,7935,1657,189.0843023255814,-13.921511627906975,101.5029069767442,0,195,51,442,938,345,1405,458,39.0,-1.0,-467,-679,0,890,890,126,1,196,584,103,64530.0
4_50_300_12_float,8024,1657,187.31617647058826,-13.544117647058822,100.43014705882351,0,199,47,434,909,345,1366,454,35.0,-1.0,-360,-679,0,896,896,120,1,200,581,98,64760.0
2_60_700_12_nonfl,8357,1657,129.2537313432836,-37.37910447761194,83.31641791044777,2,107,171,392,807,345,1295,959,6.5,-1.0,-475,-948,0,959,959,80,62,169,504,104,66075.0
10_30_100_12_float,7969,1657,239.2623188405797,0.15507246376811595,119.70869565217392,0,178,35,477,1016,345,1405,492,59.5,-1.0,-502,-114,0,863,863,165,2,180,592,96,66795.0
8_40_500_12_float,8138,1657,185.99707602339183,-26.86842105263158,106.43274853801172,2,193,51,440,964,345,1405,458,39.0,-1.0,-730,-948,0,949,949,127,2,195,585,97,67090.0
2_60_300_12_float,8389,1657,179.8973214285714,-9.105654761904765,94.50148809523807,0,207,49,416,868,345,1366,962,27.0,-1.0,-319,-679,0,957,957,112,1,208,567,104,67470.0
6_70_700_12_float,8329,1657,170.34580838323353,-27.537425149700603,98.94161676646705,2,207,53,408,901,345,1295,962,25.0,-1.0,-730,-948,0,961,961,109,2,209,556,110,67510.0
2_40_500_12_nonfl,8544,1657,138.1964809384164,-32.33724340175953,85.26686217008799,2,106,165,411,872,345,1361,363,13.5,-1.0,-475,-948,0,1023,1023,93,67,173,521,94,69275.0
6_50_500_12_float,8444,1657,182.3171091445428,-25.70206489675516,104.00958702064895,2,197,49,432,957,345,1366,454,33.0,-1.0,-730,-948,0,989,989,120,2,199,584,92,69910.0
8_30_100_12_float,8368,1657,239.2623188405797,0.15507246376811595,119.70869565217392,0,178,35,477,1033,345,1405,492,59.5,-1.0,-502,-114,0,918,918,165,2,180,592,96,71125.0
2_30_300_12_nonfl,8619,1657,148.87391304347827,-22.576811594202894,85.72536231884058,0,106,159,425,941,345,1361,458,18.0,-1.0,-475,-353,0,1082,1082,103,68,174,529,93,71440.0
10_30_300_12_float,8602,1657,193.31159420289856,-18.440579710144924,105.87608695652176,0,193,49,448,998,345,1405,457,43.0,-1.0,-473,-679,0,977,977,134,2,195,601,87,72450.0
2_50_700_12_nonfl,9034,1657,133.5059171597633,-40.94674556213017,87.22633136094673,2,107,169,400,863,345,1297,653,8.0,-1.0,-475,-948,0,1074,1074,85,65,172,514,97,73950.0
6_60_700_12_float,8914,1657,175.79402985074623,-28.885074626865674,102.33955223880596,2,205,49,416,959,345,1295,962,27.5,-1.0,-730,-948,0,1041,1041,113,2,207,565,103,74545.0
4_70_500_12_float,9061,1657,173.6182634730539,-19.34131736526946,96.47979041916169,2,207,53,408,898,345,1366,962,25.0,-1.0,-730,-948,0,1053,1053,109,2,209,559,107,74770.0
8_40_700_12_float,8892,1657,184.73245614035088,-35.59795321637427,110.16520467836256,2,193,50,441,1011,345,1405,676,39.0,-1.0,-730,-948,0,1053,1053,128,2,195,584,98,75570.0
6_30_100_12_float,8843,1657,239.2623188405797,0.15507246376811595,119.70869565217392,0,178,35,477,1050,345,1405,492,59.5,-1.0,-502,-114,0,984,984,165,2,180,592,96,76215.0
4_40_300_12_float,9264,1657,189.0843023255814,-13.921511627906975,101.5029069767442,0,195,51,442,987,345,1405,458,39.0,-1.0,-467,-679,0,1067,1067,126,1,196,584,103,78800.0
10_30_500_12_float,9169,1657,190.25801749271136,-30.23906705539359,110.24854227405248,2,191,49,446,1047,345,1405,371,43.0,-1.0,-730,-948,0,1091,1091,135,3,194,600,83,79110.0
2_50_300_12_float,9390,1657,187.31617647058826,-13.544117647058822,100.43014705882351,0,199,47,434,950,345,1366,454,35.0,-1.0,-360,-679,0,1100,1100,120,1,200,581,98,79240.0
8_30_300_12_float,9403,1657,193.31159420289856,-18.440579710144924,105.87608695652176,0,193,49,448,1033,345,1405,457,43.0,-1.0,-473,-679,0,1089,1089,134,2,195,601,87,81160.0
4_30_100_12_float,9389,1657,239.2623188405797,0.15507246376811595,119.70869565217392,0,178,35,477,1074,345,1405,492,59.5,-1.0,-502,-114,0,1058,1058,165,2,180,592,96,82155.0
6_40_500_12_float,9551,1657,185.99707602339183,-26.86842105263158,106.43274853801172,2,193,51,440,1029,345,1405,458,39.0,-1.0,-730,-948,0,1150,1150,127,2,195,585,97,82520.0
4_60_500_12_float,9737,1657,179.05671641791042,-20.713432835820893,99.88507462686569,2,205,49,416,958,345,1366,962,28.0,-1.0,-730,-948,0,1144,1144,113,2,207,568,100,82760.0
6_50_700_12_float,9719,1657,180.0663716814159,-33.395280235988196,106.73082595870207,2,199,49,430,1025,345,1302,676,32.0,-1.0,-730,-948,0,1161,1161,119,2,201,579,97,83990.0
2_40_700_12_nonfl,9915,1657,137.38269794721407,-43.133431085043995,90.25806451612901,2,106,167,409,929,345,1297,653,13.0,-1.0,-475,-948,0,1198,1198,92,65,171,519,98,84140.0
10_30_700_12_float,9607,1657,192.0276967930029,-38.94314868804665,115.48542274052478,2,191,47,448,1079,345,1405,676,44.0,-1.0,-730,-948,0,1156,1156,137,3,194,599,84,84140.0
2_30_100_12_float,9935,1657,239.2623188405797,0.15507246376811595,119.70869565217392,0,178,35,477,1087,345,1405,492,59.5,-1.0,-502,-114,0,1134,1134,165,2,180,592,96,87875.0
2_30_500_12_nonfl,10322,1657,142.94169096209913,-33.957725947521865,88.44970845481049,2,106,163,417,995,345,1361,363,15.5,-1.0,-475,-948,0,1322,1322,99,73,179,528,85,89475.0
8_30_500_12_float,10339,1657,190.25801749271136,-30.23906705539359,110.24854227405248,2,191,49,446,1095,345,1405,371,43.0,-1.0,-730,-948,0,1255,1255,135,3,194,600,83,91770.0
6_30_300_12_float,10431,1657,193.31159420289856,-18.440579710144924,105.87608695652176,0,193,49,448,1079,345,1405,457,43.0,-1.0,-473,-679,0,1233,1233,134,2,195,601,87,92360.0
4_50_500_12_float,10673,1657,182.3171091445428,-25.70206489675516,104.00958702064895,2,197,49,432,1038,345,1366,454,33.0,-1.0,-730,-948,0,1289,1289,120,2,199,584,92,93820.0
2_40_300_12_float,10762,1657,189.0843023255814,-13.921511627906975,101.5029069767442,0,195,51,442,1031,345,1405,458,39.0,-1.0,-467,-679,0,1292,1292,126,1,196,584,103,94660.0
6_40_700_12_float,10830,1657,184.73245614035088,-35.59795321637427,110.16520467836256,2,193,50,441,1099,345,1405,676,39.0,-1.0,-730,-948,0,1324,1324,128,2,195,584,98,96710.0
4_70_700_12_float,11183,1657,170.34580838323353,-27.537425149700603,98.94161676646705,2,207,53,408,999,345,1295,962,25.0,-1.0,-730,-948,0,1343,1343,109,2,209,556,110,98010.0
8_30_700_12_float,11067,1657,192.0276967930029,-38.94314868804665,115.48542274052478,2,191,47,448,1148,345,1405,676,44.0,-1.0,-730,-948,0,1368,1368,137,3,194,599,84,100120.0
2_70_500_12_float,11502,1657,173.6182634730539,-19.34131736526946,96.47979041916169,2,207,53,408,978,345,1366,962,25.0,-1.0,-730,-948,0,1434,1434,109,2,209,559,107,100780.0
2_30_700_12_nonfl,11705,1657,145.2274052478134,-44.690962099125365,94.95918367346937,2,106,163,417,1055,345,1346,653,15.5,-1.5,-475,-948,0,1501,1501,99,71,177,526,89,104525.0
4_60_700_12_float,11902,1657,175.79402985074623,-28.885074626865674,102.33955223880596,2,205,49,416,1060,345,1295,962,27.5,-1.0,-730,-948,0,1437,1437,113,2,207,565,103,106445.0
4_40_500_12_float,11952,1657,185.99707602339183,-26.86842105263158,106.43274853801172,2,193,51,440,1116,345,1405,458,39.0,-1.0,-730,-948,0,1465,1465,127,2,195,585,97,108270.0
4_30_300_12_float,12005,1657,193.31159420289856,-18.440579710144924,105.87608695652176,0,193,49,448,1143,345,1405,457,43.0,-1.0,-473,-679,0,1452,1452,134,2,195,601,87,109380.0
6_30_500_12_float,12001,1657,190.25801749271136,-30.23906705539359,110.24854227405248,2,191,49,446,1170,345,1405,371,43.0,-1.0,-730,-948,0,1492,1492,135,3,194,600,83,109890.0
2_60_500_12_float,12303,1657,179.05671641791042,-20.713432835820893,99.88507462686569,2,205,49,416,1042,345,1366,962,28.0,-1.0,-730,-948,0,1539,1539,113,2,207,568,100,110100.0
4_50_700_12_float,12861,1657,180.0663716814159,-33.395280235988196,106.73082595870207,2,199,49,430,1135,345,1302,676,32.0,-1.0,-730,-948,0,1588,1588,119,2,201,579,97,117610.0
2_50_500_12_float,13377,1657,182.3171091445428,-25.70206489675516,104.00958702064895,2,197,49,432,1122,345,1366,454,33.0,-1.0,-730,-948,0,1692,1692,120,2,199,584,92,122540.0
6_30_700_12_float,13275,1657,192.0276967930029,-38.94314868804665,115.48542274052478,2,191,47,448,1248,345,1405,676,44.0,-1.0,-730,-948,0,1677,1677,137,3,194,599,84,124200.0
2_30_300_12_float,13755,1657,193.31159420289856,-18.440579710144924,105.87608695652176,0,193,49,448,1193,345,1405,457,43.0,-1.0,-473,-679,0,1713,1713,134,2,195,601,87,127880.0
4_40_700_12_float,14155,1657,184.73245614035088,-35.59795321637427,110.16520467836256,2,193,50,441,1215,345,1405,676,39.0,-1.0,-730,-948,0,1766,1766,128,2,195,584,98,132280.0
2_70_700_12_float,14864,1657,170.34580838323353,-27.537425149700603,98.94161676646705,2,207,53,408,1115,345,1295,962,25.0,-1.0,-730,-948,0,1905,1905,109,2,209,556,110,137140.0
2_40_500_12_float,14825,1657,185.99707602339183,-26.86842105263158,106.43274853801172,2,193,51,440,1203,345,1405,458,39.0,-1.0,-730,-948,0,1895,1895,127,2,195,585,97,138740.0
4_30_500_12_float,14684,1657,190.25801749271136,-30.23906705539359,110.24854227405248,2,191,49,446,1273,345,1405,371,43.0,-1.0,-730,-948,0,1856,1856,135,3,194,600,83,138780.0
2_60_700_12_float,15738,1657,175.79402985074623,-28.885074626865674,102.33955223880596,2,205,49,416,1180,345,1295,962,27.5,-1.0,-730,-948,0,2020,2020,113,2,207,565,103,147205.0
2_50_700_12_float,16858,1657,180.0663716814159,-33.395280235988196,106.73082595870207,2,199,49,430,1256,345,1302,676,32.0,-1.0,-730,-948,0,2182,2182,119,2,201,579,97,160000.0
4_30_700_12_float,16907,1657,192.0276967930029,-38.94314868804665,115.48542274052478,2,191,47,448,1380,345,1405,676,44.0,-1.0,-730,-948,0,2171,2171,137,3,194,599,84,163160.0
2_30_500_12_float,17845,1657,190.25801749271136,-30.23906705539359,110.24854227405248,2,191,49,446,1370,345,1405,371,43.0,-1.0,-730,-948,0,2328,2328,135,3,194,600,83,172330.0
2_40_700_12_float,18356,1657,184.73245614035088,-35.59795321637427,110.16520467836256,2,193,50,441,1339,345,1405,676,39.0,-1.0,-730,-948,0,2391,2391,128,2,195,584,98,176770.0
2_30_700_12_float,21426,1657,192.0276967930029,-38.94314868804665,115.48542274052478,2,191,47,448,1516,345,1405,676,44.0,-1.0,-730,-948,0,2847,2847,137,3,194,599,84,211070.0
